ID,Title,Summary,Date,Writer
4874420,"[포토] BTS 진, '디 아스트로넛' 선보이고 귀국",그룹 방탄소년단(BTS) 진이 콜드플레이의 월드투어 '뮤직 오브 더 스피어스(MUSIC of the SPHERES)'에 참석한 후 31일 오후 인천국제공항을 통...,2022-10-31 17:42,강영국
4874419,크러쉬 콘서트 예매오픈 연기 '애도',가수 크러쉬가 이태원 참사를 애도하며 콘서트 티켓 예매 일정을 연기했다. 크러쉬 소속사 피네이션은 31일 공식입장을 통해 이태원 참사에 대한 애도를 표하고 단독...,2022-10-31 17:42,박세연
4874395,"강하늘 하지원, '1박2일' 게스트 출격",배우 강하늘 하지원이 '1박 2일'에 게스트로 출연한다. KBS2 ‘1박 2일 시즌4’(이하 1박 2일) 관계자는 31일 매일경제 스타투데이에 “강하늘과 하지...,2022-10-31 17:26,양소영
4874371,"'1박2일' 핼러윈 콘셉트 촬영분 편집…""안타까운 사고 애도""",‘1박 2일’ 제작진이 핼러윈 콘셉트 분량을 편집하기로 했다. KBS2 예능 ‘1박 2일 시즌4’(이하 1박2일) 제작진은 31일 “지난 30일 일요일 오후 ...,2022-10-31 17:04,양소영
4874368,"[단독]'쇼! 챔피언', 11월 2일 결방…이번주 음악방송 無","MBC '쇼! 챔피언'이 11월 2일 결방한다. 31일 MBC M 음악프로그램 '쇼! 챔피언' 관계자는 매일경제 스타투데이에 ""이번주 하이라이트 방송이 예정됐...",2022-10-31 17:02,김소연
4874365,자우림 김윤아 “‘이태원 참사’ 애도...목격자·부상자 온전한 회복 기원”,"밴드 자우림의 보컬 김윤아가 ‘이태원 참사’에 대한 애도를 표하는 한편, 부상 당한 시민들에게 심리 치료를 받을 것을 당부했다. 31일 김윤아는 자신의 인스타그...",2022-10-31 17:00,한현정
4874364,‘슈룹’의 중심에는 김혜수가 있다,드라마 ‘슈룹’이 연일 최고 시청률을 갱신하는 가운데 그 중심에 있는 김혜수과 그의 열연에 이목이 집중되고 있다. 지난 30일 방영된 tvN 토일드라마 ‘슈룹’...,2022-10-31 16:58,신영은
4874354,"아스트로 라키♥박보연 열애 인정…""알아가는 단계""[공식]",그룹 아스트로 멤버 라키(본명 박민혁·23) 측이 배우 박보연(28)과 연인 사이라고 인정했다. 라키 소속사 판타지오는 31일 공식 입장을 통해 “라키는 언론...,2022-10-31 16:46,양소영
4874345,"안테나, 이태원 참사 애도→적재 컴백 등 일정 연기",안테나가 이태원 참사에 따른 국가애도기간 선포로 소속 아티스트의 일정을 연기한다. 안테나 측은 31일 공식 인스타그램에 “소속 아티스트 앨범 발매 및 콘텐츠 공...,2022-10-31 16:34,박세연
4874336,"박하선 “지인도 참사 현장에...남일 같지 않아"" 애도",배우 박하선이 ‘이태원 참사’에 깊은 애도를 표했다. DJ 박하선은 31일 방송된 SBS 파워FM '박하선의 씨네타운'에서 “지난 주말 이태원에서 큰 참사가 ...,2022-10-31 16:28,한현정
4874331,"방심위, 이태원 참사 현장 사진·영상 11건 삭제·차단","방송통신심의위원회(이하 '방심위')가 이태원 참사 현장을 여과 없이 노출한 사진과 영상 11건을 긴급 심의해 삭제, 차단했다. 방심위는 31일 통신심의소위원회...",2022-10-31 16:22,김소연
4874322,박세리 “이태원 참사...상상 못할 가슴 아픈 일” 애도,골프스타 출신 박세리가 ‘이태원 참사’에 깊은 애도의 뜻을 표했다. 31일 박세리는 자신의 인스타그램에 “상상할 수도 없는 가슴 아픈 일이 일어났습니다”며 “한...,2022-10-31 16:10,한현정
4874308,‘아바드림’ 오늘(31일) 결방…‘백반기행 특별판’ 편성,메타버스 음악쇼 ‘아바드림’이 결방된다. TV조선 측은 31일 “오늘(31일) 방송 예정이었던 예능 프로그램 ‘아바드림’이 결방됐음을 알려드린다”고 밝혔다. 해...,2022-10-31 15:54,진향희
4874301,'이별리콜'·'개훌륭' 오늘(31일) 결방…이태원 참사 여파,‘이별 리콜’과 ‘개는 훌륭하다’가 이태원 참사 여파로 결방한다. 31일 KBS에 따르면 이날 방송될 예정이었던 KBS2 예능 ‘이별도 리콜이 되나요?’와 ‘...,2022-10-31 15:48,양소영
4874298,"신예 황자능, 영화 ‘유포자들’ 캐스팅[공식]",신예 황자능이 영화 ‘유포자들’에 캐스팅 됐다. 31일 소속사 디어이엔티는 이 같은 소식을 알렸다. 이어 “이번 작품을 통해 새로운 모습을 보여주기 위해 열심...,2022-10-31 15:44,한현정
4874297,'코미디빅리그' 11월 1일 녹화 취소…이태원 참사 애도,"tvN '코미디빅리그' 녹화가 취소 됐다. tvN 관계자는 31일 매일경제 스타투데이에 ""오는 11월 1일 예정되었던 tvN '코미디빅리그' 녹화가 취소됐다""고...",2022-10-31 15:44,신영은
4874288,"'2022 마마어워즈' 기자간담회 연기 ""너른 양해 부탁""","'2022 마마 어워즈' 측이 예정돼 있던 글로벌 기자간담회를 연기했다. 31일 Mnet 측은 ""11월 5일까지 국가 애도기간으로 지정됨에 따라, 11월 2일 ...",2022-10-31 15:34,박세연
4874285,[단독] '돌싱포맨' 11월 1일 결방…이태원 참사 애도,‘돌싱포맨’이 이태원 참사 여파로 이번 주 결방한다. 31일 SBS 예능 ‘신발 벗고 돌싱포맨'(이하 돌싱포맨) 관계자는 매일경제 스타투데이에 “11월 1일 ...,2022-10-31 15:28,양소영
