ID,Title,Summary,Date,Writer
4901438,"기시다 총리, ""동성결혼 보기 싫다"" 발언한 비서관 경질","기시다 후미오 일본 총리가 ""동성결혼은 보기도 싫다""며 성 소수자에 대해 차별적인 발언을 한 비서관을 경질했다는 보도가 나왔습니다. 교도통신의 오늘 보...",2023-02-04 17:31,이연수
4901393,30년간 일본 온천 돌며 '몰카'…1만 명 이상 여성 피해,"일본 전역의 온천을 돌며 불법 촬영해 온 조직 일당 16명이 붙잡혔습니다. 해당 조직에는 고위 공무원, 의사, 기업 임원 등이 포함됐으며, 조직의 우두...",2023-02-04 11:36,이연수
4901465,세계 식량 가격 10개월째 하락…유제품 등 가격 내려,"유엔 식량농업기구가 발표한 지난달 세계 식량 가격지수는 131.2로 한 달 전보다 0.8% 떨어져 10개월째 내림세를 이어갔습니다. 곡물과 유지류, 육류, 유제품, 설탕 등 5개 품목 가운데 곡물 가격은 0.1% ...",2023-02-04 19:31,
4901412,"인도 아삼주 정부, '미성년자 결혼' 단속했더니 1,800명 체포","인도의 한 주에서 미성년자 결혼 사례를 단속했더니 1,800여 명의 남성이 경찰에 체포됐습니다. 오늘(현지 시각) 힌두스탄 타임스와 AFP통신 등 보도에...",2023-02-04 14:33,이연수
4901308,[영상] 취미로 드론 날렸다가 '식인 상어' 발견...끔찍 사고 막아,"해변 항공샷을 찍기 위해 드론을 날린 한 사진작가의 영상이 화제가 되고 있습니다. 지난 12일, 영국 일간 데일리메일은 ""최근 영국인 야생 동물 사진작...",2023-02-03 18:15,김가은
4901388,"일본, 폭행·협박 없어도 강간죄 인정한다…형법 개정 추진",일본 정부가 폭행·협박이 없었더라도 상대의 동의 의사 표명이 곤란한 상태에서 성행위를 하면 '강제 성교의 죄'(강간죄)가 성립되도록 법 개정을 추진합니다. ...,2023-02-04 11:02,이연수
4901461,"한미 외교, ""확장억제 강화""…관심은 '정찰 풍선'",【 앵커멘트 】 박진 외교장관과 토니 블링컨 미국 국무장관은 워싱턴에서 회담을 하고 북한의 핵위협에 확장억제 강화를 재확인했습니다. 회담 후 기자회견...,2023-02-04 19:30,최중락
4901466,애물단지 된 중국의 격리시설…근로자 숙소 등 재활용,【 앵커멘트 】 지난해 말 '제로 코로나' 정책이 일순간에 폐기되면서 중국에선 3년 동안 금지옥엽처럼 떠받들던 2가지가 순식간에 사라졌죠. 바로 PCR...,2023-02-04 19:31,윤석정
4901290,"테슬라, 한국에서도 두달 연속 가격인하…최대 14%↓",글로벌 시장에서 연이어 가격 인하를 단행하고 있는 테슬라가 한국에서도 2개월 내리 신차 가격을 내렸습니다. 3일 업계에 따르면 테슬라는 홈페이지에 모...,2023-02-03 17:23,박통일
4901415,"""英 여왕 죽이러 왔다""...석궁 들고 윈저성 침입한 男 '반역죄' 인정","영국에서 석궁을 들고 윈저성에 침입해 ""여왕을 죽이러 왔다""고 외친 남성이 범행 사실을 인정했습니다. 3일(현지시간) BBC 등에 따르면 2021년 성탄...",2023-02-04 15:13,오서연
